"Time (UTCG)","Magnitude (km)"
4 Feb 2023 18:02:00.000,399985.310623
4 Feb 2023 18:03:00.000,399999.214182
4 Feb 2023 18:04:00.000,400013.177945
4 Feb 2023 18:05:00.000,400027.201657
4 Feb 2023 18:06:00.000,400041.285062
4 Feb 2023 18:07:00.000,400055.427905
4 Feb 2023 18:08:00.000,400069.629926
4 Feb 2023 18:09:00.000,400083.890869
4 Feb 2023 18:10:00.000,400098.210472
4 Feb 2023 18:11:00.000,400112.588475
4 Feb 2023 18:12:00.000,400127.024616
4 Feb 2023 18:13:00.000,400141.518633
4 Feb 2023 18:14:00.000,400156.070260
4 Feb 2023 18:15:00.000,400170.679233
4 Feb 2023 18:16:00.000,400185.345286
4 Feb 2023 18:17:00.000,400200.068153
4 Feb 2023 18:18:00.000,400214.847563
4 Feb 2023 18:19:00.000,400229.683250
4 Feb 2023 18:20:00.000,400244.574942
4 Feb 2023 18:21:00.000,400259.522368
4 Feb 2023 18:22:00.000,400274.525256
4 Feb 2023 18:23:00.000,400289.583334
4 Feb 2023 18:24:00.000,400304.696326
4 Feb 2023 18:25:00.000,400319.863958
4 Feb 2023 18:26:00.000,400335.085953
4 Feb 2023 18:27:00.000,400350.362035
4 Feb 2023 18:28:00.000,400365.691926
4 Feb 2023 18:29:00.000,400381.075346
4 Feb 2023 18:30:00.000,400396.512015
4 Feb 2023 18:31:00.000,400412.001653
4 Feb 2023 18:32:00.000,400427.543978
4 Feb 2023 18:33:00.000,400443.138707
4 Feb 2023 18:34:00.000,400458.785555
4 Feb 2023 18:35:00.000,400474.484240
4 Feb 2023 18:36:00.000,400490.234474
4 Feb 2023 18:37:00.000,400506.035971
4 Feb 2023 18:38:00.000,400521.888444
4 Feb 2023 18:39:00.000,400537.791605
4 Feb 2023 18:40:00.000,400553.745164
4 Feb 2023 18:41:00.000,400569.748831
4 Feb 2023 18:42:00.000,400585.802316
4 Feb 2023 18:43:00.000,400601.905325
4 Feb 2023 18:44:00.000,400618.057567
4 Feb 2023 18:45:00.000,400634.258747
4 Feb 2023 18:46:00.000,400650.508572
4 Feb 2023 18:47:00.000,400666.806745
4 Feb 2023 18:48:00.000,400683.152970
4 Feb 2023 18:49:00.000,400699.546951
4 Feb 2023 18:50:00.000,400715.988389
4 Feb 2023 18:51:00.000,400732.476985
4 Feb 2023 18:52:00.000,400749.012440
4 Feb 2023 18:53:00.000,400765.594453
4 Feb 2023 18:54:00.000,400782.222724
4 Feb 2023 18:55:00.000,400798.896949
4 Feb 2023 18:56:00.000,400815.616826
4 Feb 2023 18:57:00.000,400832.382051
4 Feb 2023 18:58:00.000,400849.192319
4 Feb 2023 18:59:00.000,400866.047326
4 Feb 2023 19:00:00.000,400882.946765
4 Feb 2023 19:01:00.000,400899.890329
4 Feb 2023 19:02:00.000,400916.877711
4 Feb 2023 19:03:00.000,400933.908601
4 Feb 2023 19:04:00.000,400950.982691
4 Feb 2023 19:05:00.000,400968.099671
4 Feb 2023 19:06:00.000,400985.259230
4 Feb 2023 19:07:00.000,401002.461056
4 Feb 2023 19:08:00.000,401019.704837
4 Feb 2023 19:09:00.000,401036.990261
4 Feb 2023 19:10:00.000,401054.317013
4 Feb 2023 19:11:00.000,401071.684779
4 Feb 2023 19:12:00.000,401089.093245
4 Feb 2023 19:13:00.000,401106.542093
4 Feb 2023 19:14:00.000,401124.031007
4 Feb 2023 19:15:00.000,401141.559671
4 Feb 2023 19:16:00.000,401159.127766
4 Feb 2023 19:17:00.000,401176.734973
4 Feb 2023 19:18:00.000,401194.380974
4 Feb 2023 19:19:00.000,401212.065447
4 Feb 2023 19:20:00.000,401229.788074
4 Feb 2023 19:21:00.000,401247.548531
4 Feb 2023 19:22:00.000,401265.346497
4 Feb 2023 19:23:00.000,401283.181650
4 Feb 2023 19:24:00.000,401301.053665
4 Feb 2023 19:25:00.000,401318.962220
4 Feb 2023 19:26:00.000,401336.906989
4 Feb 2023 19:27:00.000,401354.887648
4 Feb 2023 19:28:00.000,401372.903870
4 Feb 2023 19:29:00.000,401390.955329
4 Feb 2023 19:30:00.000,401409.041698
4 Feb 2023 19:31:00.000,401427.162649
4 Feb 2023 19:32:00.000,401445.317854
4 Feb 2023 19:33:00.000,401463.506984
4 Feb 2023 19:34:00.000,401481.729710
4 Feb 2023 19:35:00.000,401499.985701
4 Feb 2023 19:36:00.000,401518.274628
4 Feb 2023 19:37:00.000,401536.596158
4 Feb 2023 19:38:00.000,401554.949960
4 Feb 2023 19:39:00.000,401573.335702
4 Feb 2023 19:40:00.000,401591.753051
4 Feb 2023 19:41:00.000,401610.201674
4 Feb 2023 19:42:00.000,401628.681236
4 Feb 2023 19:43:00.000,401647.191404
4 Feb 2023 19:44:00.000,401665.731842
4 Feb 2023 19:45:00.000,401684.302215
4 Feb 2023 19:46:00.000,401702.902186
4 Feb 2023 19:47:00.000,401721.531420
4 Feb 2023 19:48:00.000,401740.189579
4 Feb 2023 19:49:00.000,401758.876326
4 Feb 2023 19:50:00.000,401777.591323
4 Feb 2023 19:51:00.000,401796.334231
4 Feb 2023 19:52:00.000,401815.104712
4 Feb 2023 19:53:00.000,401833.902426
4 Feb 2023 19:54:00.000,401852.727033
4 Feb 2023 19:55:00.000,401871.578193
4 Feb 2023 19:56:00.000,401890.455565
4 Feb 2023 19:57:00.000,401909.358808
4 Feb 2023 19:58:00.000,401928.287581
4 Feb 2023 19:59:00.000,401947.241540
4 Feb 2023 20:00:00.000,401966.220345
4 Feb 2023 20:01:00.000,401985.223652
4 Feb 2023 20:02:00.000,402004.251117
4 Feb 2023 20:03:00.000,402023.302397
4 Feb 2023 20:04:00.000,402042.377148
4 Feb 2023 20:05:00.000,402061.475025
4 Feb 2023 20:06:00.000,402080.595683
4 Feb 2023 20:07:00.000,402099.738778
4 Feb 2023 20:08:00.000,402118.903963
4 Feb 2023 20:09:00.000,402138.090892
4 Feb 2023 20:10:00.000,402157.299220
4 Feb 2023 20:11:00.000,402176.528599
4 Feb 2023 20:12:00.000,402195.778683
4 Feb 2023 20:13:00.000,402215.049123
4 Feb 2023 20:14:00.000,402234.339573
4 Feb 2023 20:15:00.000,402253.649684
4 Feb 2023 20:16:00.000,402272.979107
4 Feb 2023 20:17:00.000,402292.327495
4 Feb 2023 20:18:00.000,402311.694498
4 Feb 2023 20:19:00.000,402331.079766
4 Feb 2023 20:20:00.000,402350.482951
4 Feb 2023 20:21:00.000,402369.903702
4 Feb 2023 20:22:00.000,402389.341669
4 Feb 2023 20:23:00.000,402408.796502
4 Feb 2023 20:24:00.000,402428.267850
4 Feb 2023 20:25:00.000,402447.755362
4 Feb 2023 20:26:00.000,402467.258686
4 Feb 2023 20:27:00.000,402486.777472
4 Feb 2023 20:28:00.000,402506.311367
4 Feb 2023 20:29:00.000,402525.860020
4 Feb 2023 20:30:00.000,402545.423079
4 Feb 2023 20:31:00.000,402565.000190
4 Feb 2023 20:32:00.000,402584.591001
4 Feb 2023 20:33:00.000,402604.195160
4 Feb 2023 20:34:00.000,402623.812314
4 Feb 2023 20:35:00.000,402643.442108
4 Feb 2023 20:36:00.000,402663.084190
4 Feb 2023 20:37:00.000,402682.738206
4 Feb 2023 20:38:00.000,402702.403803
4 Feb 2023 20:39:00.000,402722.080625
4 Feb 2023 20:40:00.000,402741.768320
4 Feb 2023 20:41:00.000,402761.466532
4 Feb 2023 20:42:00.000,402781.174908
4 Feb 2023 20:43:00.000,402800.893092
4 Feb 2023 20:44:00.000,402820.620731
4 Feb 2023 20:45:00.000,402840.357468
4 Feb 2023 20:46:00.000,402860.102949
4 Feb 2023 20:47:00.000,402879.856819
4 Feb 2023 20:48:00.000,402899.618723
4 Feb 2023 20:49:00.000,402919.388305
4 Feb 2023 20:50:00.000,402939.165209
4 Feb 2023 20:51:00.000,402958.949081
4 Feb 2023 20:52:00.000,402978.739564
4 Feb 2023 20:53:00.000,402998.536303
4 Feb 2023 20:54:00.000,403018.338942
4 Feb 2023 20:55:00.000,403038.147124
4 Feb 2023 20:56:00.000,403057.960495
4 Feb 2023 20:57:00.000,403077.778698
4 Feb 2023 20:58:00.000,403097.601377
4 Feb 2023 20:59:00.000,403117.428176
4 Feb 2023 21:00:00.000,403137.258738
4 Feb 2023 21:01:00.000,403157.092708
4 Feb 2023 21:02:00.000,403176.929730
4 Feb 2023 21:03:00.000,403196.769446
4 Feb 2023 21:04:00.000,403216.611502
4 Feb 2023 21:05:00.000,403236.455540
4 Feb 2023 21:06:00.000,403256.301204
4 Feb 2023 21:07:00.000,403276.148138
4 Feb 2023 21:08:00.000,403295.995986
4 Feb 2023 21:09:00.000,403315.844392
4 Feb 2023 21:10:00.000,403335.693000
4 Feb 2023 21:11:00.000,403355.541452
4 Feb 2023 21:12:00.000,403375.389394
4 Feb 2023 21:13:00.000,403395.236469
4 Feb 2023 21:14:00.000,403415.082321
4 Feb 2023 21:15:00.000,403434.926594
4 Feb 2023 21:16:00.000,403454.768933
4 Feb 2023 21:17:00.000,403474.608980
4 Feb 2023 21:18:00.000,403494.446382
4 Feb 2023 21:19:00.000,403514.280781
4 Feb 2023 21:20:00.000,403534.111822
4 Feb 2023 21:21:00.000,403553.939151
4 Feb 2023 21:22:00.000,403573.762410
4 Feb 2023 21:23:00.000,403593.581246
4 Feb 2023 21:24:00.000,403613.395303
4 Feb 2023 21:25:00.000,403633.204225
4 Feb 2023 21:26:00.000,403653.007659
4 Feb 2023 21:27:00.000,403672.805249
4 Feb 2023 21:28:00.000,403692.596640
4 Feb 2023 21:29:00.000,403712.381478
4 Feb 2023 21:30:00.000,403732.159408
4 Feb 2023 21:31:00.000,403751.930077
4 Feb 2023 21:32:00.000,403771.693131
4 Feb 2023 21:33:00.000,403791.448215
4 Feb 2023 21:34:00.000,403811.194975
4 Feb 2023 21:35:00.000,403830.933059
4 Feb 2023 21:36:00.000,403850.662113
4 Feb 2023 21:37:00.000,403870.381783
4 Feb 2023 21:38:00.000,403890.091717
4 Feb 2023 21:39:00.000,403909.791562
4 Feb 2023 21:40:00.000,403929.480966
4 Feb 2023 21:41:00.000,403949.159576
4 Feb 2023 21:42:00.000,403968.827040
4 Feb 2023 21:43:00.000,403988.483007
4 Feb 2023 21:44:00.000,404008.127124
4 Feb 2023 21:45:00.000,404027.759040
4 Feb 2023 21:46:00.000,404047.378405
4 Feb 2023 21:47:00.000,404066.984867
4 Feb 2023 21:48:00.000,404086.578076
4 Feb 2023 21:49:00.000,404106.157682
4 Feb 2023 21:50:00.000,404125.723333
4 Feb 2023 21:51:00.000,404145.274682
4 Feb 2023 21:52:00.000,404164.811377
4 Feb 2023 21:53:00.000,404184.333071
4 Feb 2023 21:54:00.000,404203.839413
4 Feb 2023 21:55:00.000,404223.330057
4 Feb 2023 21:56:00.000,404242.804652
4 Feb 2023 21:57:00.000,404262.262851
4 Feb 2023 21:58:00.000,404281.704307
4 Feb 2023 21:59:00.000,404301.128673
4 Feb 2023 22:00:00.000,404320.535600
4 Feb 2023 22:01:00.000,404339.924744
4 Feb 2023 22:02:00.000,404359.295756
4 Feb 2023 22:03:00.000,404378.648292
4 Feb 2023 22:04:00.000,404397.982006
4 Feb 2023 22:05:00.000,404417.296553
4 Feb 2023 22:06:00.000,404436.591588
4 Feb 2023 22:07:00.000,404455.866765
4 Feb 2023 22:08:00.000,404475.121743
4 Feb 2023 22:09:00.000,404494.356175
4 Feb 2023 22:10:00.000,404513.569720
4 Feb 2023 22:11:00.000,404532.762035
4 Feb 2023 22:12:00.000,404551.932776
4 Feb 2023 22:13:00.000,404571.081602
4 Feb 2023 22:14:00.000,404590.208171
4 Feb 2023 22:15:00.000,404609.312142
4 Feb 2023 22:16:00.000,404628.393175
4 Feb 2023 22:17:00.000,404647.450928
4 Feb 2023 22:18:00.000,404666.485062
4 Feb 2023 22:19:00.000,404685.495237
4 Feb 2023 22:20:00.000,404704.481115
4 Feb 2023 22:21:00.000,404723.442356
4 Feb 2023 22:22:00.000,404742.378623
4 Feb 2023 22:23:00.000,404761.289578
4 Feb 2023 22:24:00.000,404780.174884
4 Feb 2023 22:25:00.000,404799.034204
4 Feb 2023 22:26:00.000,404817.867202
4 Feb 2023 22:27:00.000,404836.673542
4 Feb 2023 22:28:00.000,404855.452890
4 Feb 2023 22:29:00.000,404874.204910
4 Feb 2023 22:30:00.000,404892.929268
4 Feb 2023 22:31:00.000,404911.625631
4 Feb 2023 22:32:00.000,404930.293665
4 Feb 2023 22:33:00.000,404948.933038
4 Feb 2023 22:34:00.000,404967.543418
4 Feb 2023 22:35:00.000,404986.124473
4 Feb 2023 22:36:00.000,405004.675873
4 Feb 2023 22:37:00.000,405023.197286
4 Feb 2023 22:38:00.000,405041.688383
4 Feb 2023 22:39:00.000,405060.148835
4 Feb 2023 22:40:00.000,405078.578313
4 Feb 2023 22:41:00.000,405096.976489
4 Feb 2023 22:42:00.000,405115.343034
4 Feb 2023 22:43:00.000,405133.677623
4 Feb 2023 22:44:00.000,405151.979928
4 Feb 2023 22:45:00.000,405170.249624
4 Feb 2023 22:46:00.000,405188.486385
4 Feb 2023 22:47:00.000,405206.689888
4 Feb 2023 22:48:00.000,405224.859808
4 Feb 2023 22:49:00.000,405242.995821
4 Feb 2023 22:50:00.000,405261.097605
4 Feb 2023 22:51:00.000,405279.164837
4 Feb 2023 22:52:00.000,405297.197197
4 Feb 2023 22:53:00.000,405315.194362
4 Feb 2023 22:54:00.000,405333.156014
4 Feb 2023 22:55:00.000,405351.081832
4 Feb 2023 22:56:00.000,405368.971498
4 Feb 2023 22:57:00.000,405386.824693
4 Feb 2023 22:58:00.000,405404.641100
4 Feb 2023 22:59:00.000,405422.420401
4 Feb 2023 23:00:00.000,405440.162281
4 Feb 2023 23:01:00.000,405457.866424
4 Feb 2023 23:02:00.000,405475.532515
4 Feb 2023 23:03:00.000,405493.160239
4 Feb 2023 23:04:00.000,405510.749284
4 Feb 2023 23:05:00.000,405528.299337
4 Feb 2023 23:06:00.000,405545.810085
4 Feb 2023 23:07:00.000,405563.281217
4 Feb 2023 23:08:00.000,405580.712423
4 Feb 2023 23:09:00.000,405598.103392
4 Feb 2023 23:10:00.000,405615.453816
4 Feb 2023 23:11:00.000,405632.763385
4 Feb 2023 23:12:00.000,405650.031793
4 Feb 2023 23:13:00.000,405667.258731
4 Feb 2023 23:14:00.000,405684.443895
4 Feb 2023 23:15:00.000,405701.586979
4 Feb 2023 23:16:00.000,405718.687677
4 Feb 2023 23:17:00.000,405735.745686
4 Feb 2023 23:18:00.000,405752.760702
4 Feb 2023 23:19:00.000,405769.732424
4 Feb 2023 23:20:00.000,405786.660550
4 Feb 2023 23:21:00.000,405803.544778
4 Feb 2023 23:22:00.000,405820.384810
4 Feb 2023 23:23:00.000,405837.180344
4 Feb 2023 23:24:00.000,405853.931084
4 Feb 2023 23:25:00.000,405870.636731
4 Feb 2023 23:26:00.000,405887.296989
4 Feb 2023 23:27:00.000,405903.911561
4 Feb 2023 23:28:00.000,405920.480153
4 Feb 2023 23:29:00.000,405937.002470
4 Feb 2023 23:30:00.000,405953.478218
4 Feb 2023 23:31:00.000,405969.907105
4 Feb 2023 23:32:00.000,405986.288839
4 Feb 2023 23:33:00.000,406002.623129
4 Feb 2023 23:34:00.000,406018.909684
4 Feb 2023 23:35:00.000,406035.148216
4 Feb 2023 23:36:00.000,406051.338435
4 Feb 2023 23:37:00.000,406067.480055
4 Feb 2023 23:38:00.000,406083.572789
4 Feb 2023 23:39:00.000,406099.616350
4 Feb 2023 23:40:00.000,406115.610453
4 Feb 2023 23:41:00.000,406131.554816
4 Feb 2023 23:42:00.000,406147.449153
4 Feb 2023 23:43:00.000,406163.293184
4 Feb 2023 23:44:00.000,406179.086627
4 Feb 2023 23:45:00.000,406194.829200
4 Feb 2023 23:46:00.000,406210.520625
4 Feb 2023 23:47:00.000,406226.160623
4 Feb 2023 23:48:00.000,406241.748915
4 Feb 2023 23:49:00.000,406257.285226
4 Feb 2023 23:50:00.000,406272.769279
4 Feb 2023 23:51:00.000,406288.200799
4 Feb 2023 23:52:00.000,406303.579512
4 Feb 2023 23:53:00.000,406318.905145
4 Feb 2023 23:54:00.000,406334.177426
4 Feb 2023 23:55:00.000,406349.396083
4 Feb 2023 23:56:00.000,406364.560846
4 Feb 2023 23:57:00.000,406379.671446
4 Feb 2023 23:58:00.000,406394.727614
4 Feb 2023 23:59:00.000,406409.729083
5 Feb 2023 00:00:00.000,406424.675586
5 Feb 2023 00:01:00.000,406439.566858
5 Feb 2023 00:02:00.000,406454.402635
5 Feb 2023 00:03:00.000,406469.182652
5 Feb 2023 00:04:00.000,406483.906648
5 Feb 2023 00:05:00.000,406498.574361
5 Feb 2023 00:06:00.000,406513.185530
5 Feb 2023 00:07:00.000,406527.739895
5 Feb 2023 00:08:00.000,406542.237199
5 Feb 2023 00:09:00.000,406556.677182
5 Feb 2023 00:10:00.000,406571.059590
5 Feb 2023 00:11:00.000,406585.384167
5 Feb 2023 00:12:00.000,406599.650657
5 Feb 2023 00:13:00.000,406613.858807
5 Feb 2023 00:14:00.000,406628.008366
5 Feb 2023 00:15:00.000,406642.099081
5 Feb 2023 00:16:00.000,406656.130702
5 Feb 2023 00:17:00.000,406670.102980
5 Feb 2023 00:18:00.000,406684.015666
5 Feb 2023 00:19:00.000,406697.868514
5 Feb 2023 00:20:00.000,406711.661276
5 Feb 2023 00:21:00.000,406725.393709
5 Feb 2023 00:22:00.000,406739.065567
5 Feb 2023 00:23:00.000,406752.676608
5 Feb 2023 00:24:00.000,406766.226590
5 Feb 2023 00:25:00.000,406779.715271
5 Feb 2023 00:26:00.000,406793.142413
5 Feb 2023 00:27:00.000,406806.507776
5 Feb 2023 00:28:00.000,406819.811122
5 Feb 2023 00:29:00.000,406833.052216
5 Feb 2023 00:30:00.000,406846.230822
5 Feb 2023 00:31:00.000,406859.346704
5 Feb 2023 00:32:00.000,406872.399631
5 Feb 2023 00:33:00.000,406885.389369
5 Feb 2023 00:34:00.000,406898.315689
5 Feb 2023 00:35:00.000,406911.178359
5 Feb 2023 00:36:00.000,406923.977151
5 Feb 2023 00:37:00.000,406936.711837
5 Feb 2023 00:38:00.000,406949.382191
5 Feb 2023 00:39:00.000,406961.987988
5 Feb 2023 00:40:00.000,406974.529002
5 Feb 2023 00:41:00.000,406987.005010
5 Feb 2023 00:42:00.000,406999.415791
5 Feb 2023 00:43:00.000,407011.761124
5 Feb 2023 00:44:00.000,407024.040789
5 Feb 2023 00:45:00.000,407036.254566
5 Feb 2023 00:46:00.000,407048.402239
5 Feb 2023 00:47:00.000,407060.483592
5 Feb 2023 00:48:00.000,407072.498409
5 Feb 2023 00:49:00.000,407084.446476
5 Feb 2023 00:50:00.000,407096.327579
5 Feb 2023 00:51:00.000,407108.141509
5 Feb 2023 00:52:00.000,407119.888053
5 Feb 2023 00:53:00.000,407131.567004
5 Feb 2023 00:54:00.000,407143.178151
5 Feb 2023 00:55:00.000,407154.721289
5 Feb 2023 00:56:00.000,407166.196212
5 Feb 2023 00:57:00.000,407177.602714
5 Feb 2023 00:58:00.000,407188.940594
5 Feb 2023 00:59:00.000,407200.209647
5 Feb 2023 01:00:00.000,407211.409674
5 Feb 2023 01:01:00.000,407222.540475
5 Feb 2023 01:02:00.000,407233.601850
5 Feb 2023 01:03:00.000,407244.593603
5 Feb 2023 01:04:00.000,407255.515537
5 Feb 2023 01:05:00.000,407266.367457
5 Feb 2023 01:06:00.000,407277.149170
5 Feb 2023 01:07:00.000,407287.860482
5 Feb 2023 01:08:00.000,407298.501203
5 Feb 2023 01:09:00.000,407309.071142
5 Feb 2023 01:10:00.000,407319.570111
5 Feb 2023 01:11:00.000,407329.997922
5 Feb 2023 01:12:00.000,407340.354388
5 Feb 2023 01:13:00.000,407350.639324
5 Feb 2023 01:14:00.000,407360.852546
5 Feb 2023 01:15:00.000,407370.993872
5 Feb 2023 01:16:00.000,407381.063121
5 Feb 2023 01:17:00.000,407391.060111
5 Feb 2023 01:18:00.000,407400.984664
5 Feb 2023 01:19:00.000,407410.836602
5 Feb 2023 01:20:00.000,407420.615749
5 Feb 2023 01:21:00.000,407430.321930
5 Feb 2023 01:22:00.000,407439.954971
5 Feb 2023 01:23:00.000,407449.514698
5 Feb 2023 01:24:00.000,407459.000942
5 Feb 2023 01:25:00.000,407468.413531
5 Feb 2023 01:26:00.000,407477.752296
5 Feb 2023 01:27:00.000,407487.017071
5 Feb 2023 01:28:00.000,407496.207689
5 Feb 2023 01:29:00.000,407505.323985
5 Feb 2023 01:30:00.000,407514.365795
5 Feb 2023 01:31:00.000,407523.332957
5 Feb 2023 01:32:00.000,407532.225310
5 Feb 2023 01:33:00.000,407541.042694
5 Feb 2023 01:34:00.000,407549.784950
5 Feb 2023 01:35:00.000,407558.451921
5 Feb 2023 01:36:00.000,407567.043451
5 Feb 2023 01:37:00.000,407575.559386
5 Feb 2023 01:38:00.000,407583.999572
5 Feb 2023 01:39:00.000,407592.363857
5 Feb 2023 01:40:00.000,407600.652091
5 Feb 2023 01:41:00.000,407608.864123
5 Feb 2023 01:42:00.000,407616.999807
5 Feb 2023 01:43:00.000,407625.058995
5 Feb 2023 01:44:00.000,407633.041542
5 Feb 2023 01:45:00.000,407640.947304
5 Feb 2023 01:46:00.000,407648.776137
5 Feb 2023 01:47:00.000,407656.527901
5 Feb 2023 01:48:00.000,407664.202455
5 Feb 2023 01:49:00.000,407671.799661
5 Feb 2023 01:50:00.000,407679.319381
5 Feb 2023 01:51:00.000,407686.761479
5 Feb 2023 01:52:00.000,407694.125820
5 Feb 2023 01:53:00.000,407701.412270
5 Feb 2023 01:54:00.000,407708.620698
5 Feb 2023 01:55:00.000,407715.750973
5 Feb 2023 01:56:00.000,407722.802965
5 Feb 2023 01:57:00.000,407729.776546
5 Feb 2023 01:58:00.000,407736.671590
5 Feb 2023 01:59:00.000,407743.487971
5 Feb 2023 02:00:00.000,407750.225566
5 Feb 2023 02:01:00.000,407756.884250
5 Feb 2023 02:02:00.000,407763.463905
5 Feb 2023 02:03:00.000,407769.964408
5 Feb 2023 02:04:00.000,407776.385642
5 Feb 2023 02:05:00.000,407782.727490
5 Feb 2023 02:06:00.000,407788.989835
5 Feb 2023 02:07:00.000,407795.172563
5 Feb 2023 02:08:00.000,407801.275562
5 Feb 2023 02:09:00.000,407807.298719
5 Feb 2023 02:10:00.000,407813.241924
5 Feb 2023 02:11:00.000,407819.105068
5 Feb 2023 02:12:00.000,407824.888043
5 Feb 2023 02:13:00.000,407830.590744
5 Feb 2023 02:14:00.000,407836.213065
5 Feb 2023 02:15:00.000,407841.754903
5 Feb 2023 02:16:00.000,407847.216155
5 Feb 2023 02:17:00.000,407852.596722
5 Feb 2023 02:18:00.000,407857.896504
5 Feb 2023 02:19:00.000,407863.115403
5 Feb 2023 02:20:00.000,407868.253322
5 Feb 2023 02:21:00.000,407873.310166
5 Feb 2023 02:22:00.000,407878.285842
5 Feb 2023 02:23:00.000,407883.180257
5 Feb 2023 02:24:00.000,407887.993320
5 Feb 2023 02:25:00.000,407892.724942
5 Feb 2023 02:26:00.000,407897.375034
5 Feb 2023 02:27:00.000,407901.943510
5 Feb 2023 02:28:00.000,407906.430285
5 Feb 2023 02:29:00.000,407910.835274
5 Feb 2023 02:30:00.000,407915.158395
5 Feb 2023 02:31:00.000,407919.399567
5 Feb 2023 02:32:00.000,407923.558711
5 Feb 2023 02:33:00.000,407927.635747
5 Feb 2023 02:34:00.000,407931.630599
5 Feb 2023 02:35:00.000,407935.543191
5 Feb 2023 02:36:00.000,407939.373450
5 Feb 2023 02:37:00.000,407943.121302
5 Feb 2023 02:38:00.000,407946.786677
5 Feb 2023 02:39:00.000,407950.369505
5 Feb 2023 02:40:00.000,407953.869716
5 Feb 2023 02:41:00.000,407957.287245
5 Feb 2023 02:42:00.000,407960.622026
5 Feb 2023 02:43:00.000,407963.873994
5 Feb 2023 02:44:00.000,407967.043087
5 Feb 2023 02:45:00.000,407970.129243
5 Feb 2023 02:46:00.000,407973.132403
5 Feb 2023 02:47:00.000,407976.052508
5 Feb 2023 02:48:00.000,407978.889502
5 Feb 2023 02:49:00.000,407981.643327
5 Feb 2023 02:50:00.000,407984.313931
5 Feb 2023 02:51:00.000,407986.901261
5 Feb 2023 02:52:00.000,407989.405264
5 Feb 2023 02:53:00.000,407991.825892
5 Feb 2023 02:54:00.000,407994.163096
5 Feb 2023 02:55:00.000,407996.416829
5 Feb 2023 02:56:00.000,407998.587045
5 Feb 2023 02:57:00.000,408000.673700
5 Feb 2023 02:58:00.000,408002.676752
5 Feb 2023 02:59:00.000,408004.596159
5 Feb 2023 03:00:00.000,408006.431881
5 Feb 2023 03:01:00.000,408008.183879
5 Feb 2023 03:02:00.000,408009.852118
5 Feb 2023 03:03:00.000,408011.436561
5 Feb 2023 03:04:00.000,408012.937174
5 Feb 2023 03:05:00.000,408014.353925
5 Feb 2023 03:06:00.000,408015.686782
5 Feb 2023 03:07:00.000,408016.935715
5 Feb 2023 03:08:00.000,408018.100697
5 Feb 2023 03:09:00.000,408019.181700
5 Feb 2023 03:10:00.000,408020.178699
5 Feb 2023 03:11:00.000,408021.091669
5 Feb 2023 03:12:00.000,408021.920589
5 Feb 2023 03:13:00.000,408022.665437
5 Feb 2023 03:14:00.000,408023.326193
5 Feb 2023 03:15:00.000,408023.902839
5 Feb 2023 03:16:00.000,408024.395359
5 Feb 2023 03:17:00.000,408024.803737
5 Feb 2023 03:18:00.000,408025.127959
5 Feb 2023 03:19:00.000,408025.368012
5 Feb 2023 03:20:00.000,408025.523886
5 Feb 2023 03:21:00.000,408025.595571
5 Feb 2023 03:22:00.000,408025.583059
5 Feb 2023 03:23:00.000,408025.486343
5 Feb 2023 03:24:00.000,408025.305418
5 Feb 2023 03:25:00.000,408025.040280
5 Feb 2023 03:26:00.000,408024.690927
5 Feb 2023 03:27:00.000,408024.257357
5 Feb 2023 03:28:00.000,408023.739572
5 Feb 2023 03:29:00.000,408023.137574
5 Feb 2023 03:30:00.000,408022.451365
5 Feb 2023 03:31:00.000,408021.680951
5 Feb 2023 03:32:00.000,408020.826339
5 Feb 2023 03:33:00.000,408019.887535
5 Feb 2023 03:34:00.000,408018.864549
5 Feb 2023 03:35:00.000,408017.757391
5 Feb 2023 03:36:00.000,408016.566075
5 Feb 2023 03:37:00.000,408015.290613
5 Feb 2023 03:38:00.000,408013.931020
5 Feb 2023 03:39:00.000,408012.487313
5 Feb 2023 03:40:00.000,408010.959510
5 Feb 2023 03:41:00.000,408009.347630
5 Feb 2023 03:42:00.000,408007.651694
5 Feb 2023 03:43:00.000,408005.871724
5 Feb 2023 03:44:00.000,408004.007744
5 Feb 2023 03:45:00.000,408002.059779
5 Feb 2023 03:46:00.000,408000.027855
5 Feb 2023 03:47:00.000,407997.912000
5 Feb 2023 03:48:00.000,407995.712245
5 Feb 2023 03:49:00.000,407993.428619
5 Feb 2023 03:50:00.000,407991.061156
5 Feb 2023 03:51:00.000,407988.609888
5 Feb 2023 03:52:00.000,407986.074852
5 Feb 2023 03:53:00.000,407983.456083
5 Feb 2023 03:54:00.000,407980.753621
5 Feb 2023 03:55:00.000,407977.967503
5 Feb 2023 03:56:00.000,407975.097773
5 Feb 2023 03:57:00.000,407972.144471
5 Feb 2023 03:58:00.000,407969.107641
5 Feb 2023 03:59:00.000,407965.987330
5 Feb 2023 04:00:00.000,407962.783584
5 Feb 2023 04:01:00.000,407959.496450
5 Feb 2023 04:02:00.000,407956.125979
5 Feb 2023 04:03:00.000,407952.672222
5 Feb 2023 04:04:00.000,407949.135230
5 Feb 2023 04:05:00.000,407945.515059
5 Feb 2023 04:06:00.000,407941.811762
5 Feb 2023 04:07:00.000,407938.025398
5 Feb 2023 04:08:00.000,407934.156024
